{2012/04/07 18:06:44} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-10T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/07 18:06:44} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-10T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/08 20:55:03} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-10T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/08 20:55:04} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-10T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/08 20:55:13} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/08 20:55:14} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/08 20:55:17} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/08 20:55:18} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-08T21:55:18.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/08 20:57:55} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/08 20:57:55} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-08T21:57:55.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/14 15:55:07} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-31T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/14 15:55:08} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-31T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-14T10:55:10.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=1) 
{2012/04/14 15:55:16} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/14 15:55:17} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-14T10:55:18.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/17 01:35:22} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-31T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/17 01:35:24} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-31T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-16T20:35:24.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=1) 
{2012/04/17 01:35:27} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/17 01:35:31} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-16T20:35:31.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/17 01:35:34} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/17 01:35:34} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/17 01:35:41} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-10T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/17 01:35:41} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-10T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/17 01:35:45} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/17 01:35:47} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-16T20:35:47.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/17 01:37:13} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/17 01:37:15} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-16T20:37:15.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/18 03:13:48} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/18 03:13:49} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-17T22:13:49.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/18 03:15:06} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/18 03:15:06} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/19 02:51:01} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-10T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/19 02:51:02} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-10T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/19 02:51:07} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/19 02:51:07} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-18T21:51:08.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/19 02:51:07} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-18T21:51:08.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/19 03:27:15} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - begin 
{2012/04/19 03:27:16} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:00Z, finalDate=2012-04-07T00:00:00Z) - end PagSeguroTransactionSearchResult(Date=2012-04-18T22:27:16.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/19 03:39:04} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/19 03:39:05} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end PagSeguroTransactionSearchResult(Date=2012-04-18T22:39:05.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/19 03:39:19} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-31T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/19 03:39:21} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-31T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end PagSeguroTransactionSearchResult(Date=2012-04-18T22:39:21.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=1) 
{2012/04/19 03:39:26} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/19 03:39:27} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/19 03:39:33} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/19 03:39:34} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end PagSeguroTransactionSearchResult(Date=2012-04-18T22:39:35.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/25 02:27:20} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/25 02:27:21} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end PagSeguroTransactionSearchResult(Date=2012-04-24T21:27:21.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/25 02:27:26} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/25 02:27:26} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 02:27:30} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/25 02:27:32} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end PagSeguroTransactionSearchResult(Date=2012-04-24T21:27:32.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/25 02:34:31} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:34:31} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days.[13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:34:54} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:34:54} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:35:11} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:35:11} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:35:21} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:35:21} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days.[13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:35:34} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:35:34} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit.[11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 02:37:18} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:37:19} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:37:27} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:37:27} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:37:47} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:37:47} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit.[11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 02:39:17} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:39:17} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days.[13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:41:29} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:41:29} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days.[13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:42:41} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:42:42} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit.[11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 02:43:07} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:43:09} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days.[13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:43:24} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:43:25} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:48:37} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:48:37} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:49:53} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:49:54} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit.[11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 02:53:21} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/25 02:53:22} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 02:53:26} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/25 02:53:27} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-07T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 02:53:36} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - begin 
{2012/04/25 02:53:39} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-08T00:00:01Z, finalDate=2012-04-07T23:59:59Z) - end PagSeguroTransactionSearchResult(Date=2012-04-24T21:53:40.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=2) 
{2012/04/25 02:54:24} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:54:24} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:56:23} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:56:23} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit.[11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 02:57:54} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:57:55} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:58:24} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-18T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:58:25} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-18T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 02:58:55} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 02:58:56} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit.[11048] - search interval must be lower than or equal 30 days. 
{2012/04/25 03:00:35} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=) - begin 
{2012/04/25 03:00:35} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=) - end PagSeguroTransactionSearchResult(Date=2012-04-24T22:00:35.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=0) 
{2012/04/25 03:01:04} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=) - begin 
{2012/04/25 03:01:05} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=) - end PagSeguroTransactionSearchResult(Date=2012-04-24T22:01:05.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=1) 
{2012/04/25 03:01:20} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=) - begin 
{2012/04/25 03:01:21} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=) - end PagSeguroTransactionSearchResult(Date=2012-04-24T22:01:21.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=1) 
{2012/04/25 03:01:49} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-15T00:00:01Z, finalDate=) - begin 
{2012/04/25 03:01:50} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-15T00:00:01Z, finalDate=) - end PagSeguroTransactionSearchResult(Date=2012-04-24T22:01:50.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=0) 
{2012/04/25 03:02:02} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=) - begin 
{2012/04/25 03:02:02} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2011-12-28T00:00:01Z, finalDate=) - end PagSeguroTransactionSearchResult(Date=2012-04-24T22:02:02.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=0) 
{2012/04/25 03:04:39} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/25 03:04:40} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-25T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days.[13009] - finalDate must be lower than allowed limit. 
{2012/04/26 01:08:28} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/26 01:08:29} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-02-26T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [11048] - search interval must be lower than or equal 30 days.[13009] - finalDate must be lower than allowed limit. 
{2012/04/26 01:09:21} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-27T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/26 01:09:22} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-27T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/26 01:10:03} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-01T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/26 01:10:04} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-01T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/26 01:10:19} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-01T00:00:01Z, finalDate=2012-04-23T23:59:59Z) - begin 
{2012/04/26 01:10:20} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-01T00:00:01Z, finalDate=2012-04-23T23:59:59Z) - end PagSeguroTransactionSearchResult(Date=2012-04-25T20:10:19.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=3) 
{2012/04/26 01:20:29} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-01T00:00:01Z, finalDate=2012-04-23T23:59:59Z) - begin 
{2012/04/26 01:20:30} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-01T00:00:01Z, finalDate=2012-04-23T23:59:59Z) - end PagSeguroTransactionSearchResult(Date=2012-04-25T20:20:30.000-03:00, CurrentPage=1, TotalPages=1, Transactions in this page=3) 
{2012/04/26 01:32:00} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-19T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - begin 
{2012/04/26 01:32:04} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-19T00:00:01Z, finalDate=2012-04-25T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/26 01:33:33} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-19T00:00:01Z, finalDate=2012-04-26T23:59:59Z) - begin 
{2012/04/26 01:33:34} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-04-19T00:00:01Z, finalDate=2012-04-26T23:59:59Z) - end [HTTP 400] - BAD_REQUEST [13009] - finalDate must be lower than allowed limit. 
{2012/04/25 20:06:06} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-2520:06:06) - begin 
{2012/04/25 20:06:07} [Error] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-2520:06:06) - end [HTTP 400] - BAD_REQUEST [13011] - finalDate invalid format, use 'yyyy-MM-ddTHH:mm' (eg. 2010-01-27T17:25). 
{2012/04/25 20:08:43} [Info] PagSeguroTransactionSearchService.SearchByDate(initialDate=2012-03-26T00:00:01Z, finalDate=2012-04-25T20:08:43Z) - begin 
